email_id,domain,open_rate,click_rate,has_spammy_words,num_links,html_email,past_bounce,spam_trap_flag,bounce_likelihood
user8470@mail.ru,gmail.com,0.18,0.0,1,1,0,0,0,0
user8471@mail.ru,yahoo.com,0.09,0.32,0,4,1,0,0,0
user8472@tempmail.net,mail.ru,0.02,0.02,0,0,0,0,0,0
user8473@tempmail.net,mail.ru,0.24,0.16,0,1,0,0,0,0
user8474@outlook.com,mail.ru,0.5,0.02,0,2,1,0,0,0
user8475@yahoo.com,yahoo.com,0.22,0.03,0,2,1,0,0,0
user8476@mail.ru,gmail.com,0.37,0.18,0,2,0,0,0,0
user8477@tempmail.net,protonmail.com,0.07,0.04,1,2,0,0,0,0
user8478@gmail.com,gmail.com,0.18,0.21,1,2,0,0,0,0
user8479@mail.ru,tempmail.net,0.24,0.03,0,2,0,0,0,0
user8480@mail.ru,gmail.com,0.19,0.12,0,1,0,0,0,0
user8481@gmail.com,gmail.com,0.25,0.23,0,2,1,0,0,0
user8482@tempmail.net,protonmail.com,0.4,0.05,0,3,0,0,0,0
user8483@tempmail.net,yahoo.com,0.28,0.04,0,4,0,0,0,0
user8484@yahoo.com,gmail.com,0.11,0.01,0,1,0,1,0,1
user8485@gmail.com,businessmail.biz,0.13,0.01,0,1,0,0,0,0
user8486@outlook.com,gmail.com,0.13,0.08,0,0,0,0,0,0
user8487@tempmail.net,businessmail.biz,0.46,0.52,0,1,0,0,0,0
user8488@businessmail.biz,gmail.com,0.31,0.22,0,0,0,0,0,0
user8489@yahoo.com,gmail.com,0.2,0.01,0,4,1,0,0,0
user8490@yahoo.com,mail.ru,0.13,0.22,0,3,1,0,0,0
user8491@gmail.com,mail.ru,0.26,0.01,0,0,1,0,0,0
user8492@mail.ru,mail.ru,0.2,0.1,0,1,0,0,0,0
user8493@gmail.com,businessmail.biz,0.24,0.06,0,3,1,0,0,0
user8494@gmail.com,outlook.com,0.35,0.11,0,2,1,0,0,0
user8495@outlook.com,gmail.com,0.4,0.14,0,1,1,0,0,0
user8496@mail.ru,outlook.com,0.33,0.17,1,2,1,1,0,1
user8497@protonmail.com,protonmail.com,0.42,0.16,0,1,0,0,0,0
user8498@gmail.com,yahoo.com,0.07,0.11,0,0,1,0,0,0
user8499@yahoo.com,outlook.com,0.31,0.03,0,2,0,0,0,0
user8500@mail.ru,gmail.com,0.44,0.06,0,2,0,0,0,0
user8501@businessmail.biz,gmail.com,0.21,0.31,1,4,1,1,0,1
user8502@mail.ru,outlook.com,0.04,0.07,0,3,1,0,0,0
user8503@yahoo.com,yahoo.com,0.2,0.25,1,3,0,0,0,0
user8504@gmail.com,yahoo.com,0.39,0.09,0,2,1,0,0,0
user8505@businessmail.biz,businessmail.biz,0.47,0.23,0,1,1,1,0,1
user8506@yahoo.com,businessmail.biz,0.16,0.01,0,0,0,0,0,0
user8507@tempmail.net,mail.ru,0.18,0.04,0,5,0,0,0,0
user8508@outlook.com,tempmail.net,0.4,0.02,0,1,0,0,0,0
user8509@protonmail.com,yahoo.com,0.17,0.14,1,1,0,0,0,0
user8510@mail.ru,businessmail.biz,0.34,0.03,0,3,0,0,0,0
user8511@businessmail.biz,outlook.com,0.16,0.04,0,1,0,0,0,0
user8512@gmail.com,gmail.com,0.13,0.1,0,1,0,0,1,1
user8513@tempmail.net,mail.ru,0.15,0.13,0,5,0,0,0,0
user8514@businessmail.biz,gmail.com,0.09,0.07,0,1,1,0,0,0
user8515@protonmail.com,tempmail.net,0.36,0.15,0,7,0,1,0,1
user8516@yahoo.com,protonmail.com,0.03,0.32,1,0,0,0,0,0
user8517@tempmail.net,tempmail.net,0.16,0.09,1,3,0,0,0,0
user8518@gmail.com,mail.ru,0.32,0.23,1,2,0,0,0,0
user8519@protonmail.com,outlook.com,0.38,0.08,0,1,1,1,0,1
user8520@tempmail.net,gmail.com,0.44,0.01,0,1,1,0,0,0
user8521@gmail.com,yahoo.com,0.12,0.06,0,3,0,1,0,1
user8522@gmail.com,yahoo.com,0.47,0.1,0,2,1,0,0,0
user8523@mail.ru,protonmail.com,0.39,0.0,0,1,1,0,0,0
user8524@tempmail.net,outlook.com,0.4,0.01,0,2,0,0,0,0
user8525@tempmail.net,yahoo.com,0.68,0.12,0,0,1,0,0,0
user8526@mail.ru,protonmail.com,0.28,0.18,1,4,1,0,0,0
user8527@yahoo.com,yahoo.com,0.33,0.14,0,2,0,0,0,0
user8528@yahoo.com,outlook.com,0.36,0.11,0,2,1,1,0,1
user8529@businessmail.biz,tempmail.net,0.17,0.44,0,3,0,0,0,0
user8530@businessmail.biz,businessmail.biz,0.68,0.14,0,1,0,0,0,0
user8531@businessmail.biz,outlook.com,0.22,0.3,0,2,1,0,0,0
user8532@protonmail.com,gmail.com,0.34,0.04,0,0,0,0,0,0
user8533@mail.ru,gmail.com,0.15,0.25,0,2,0,0,0,0
user8534@outlook.com,outlook.com,0.04,0.17,0,6,1,0,0,0
user8535@protonmail.com,mail.ru,0.38,0.21,0,7,0,0,0,0
user8536@tempmail.net,yahoo.com,0.33,0.02,0,1,1,0,0,0
user8537@businessmail.biz,yahoo.com,0.07,0.03,0,2,1,0,1,1
user8538@yahoo.com,outlook.com,0.22,0.23,0,2,1,0,0,0
user8539@yahoo.com,protonmail.com,0.08,0.06,0,0,1,0,0,0
user8540@protonmail.com,yahoo.com,0.17,0.0,0,0,0,0,0,0
user8541@outlook.com,tempmail.net,0.26,0.01,0,3,0,0,0,0
user8542@mail.ru,outlook.com,0.09,0.16,0,0,0,0,0,0
user8543@businessmail.biz,yahoo.com,0.11,0.2,0,5,0,0,0,0
user8544@outlook.com,mail.ru,0.36,0.13,0,3,1,1,0,1
user8545@tempmail.net,mail.ru,0.24,0.11,0,4,0,0,0,0
user8546@outlook.com,businessmail.biz,0.56,0.12,0,1,0,0,1,1
user8547@businessmail.biz,yahoo.com,0.42,0.22,0,2,0,0,0,0
user8548@tempmail.net,yahoo.com,0.19,0.05,0,2,0,0,0,0
user8549@gmail.com,outlook.com,0.73,0.13,1,2,0,0,0,0
user8550@tempmail.net,businessmail.biz,0.55,0.09,0,2,0,0,0,0
user8551@yahoo.com,mail.ru,0.29,0.05,0,2,0,0,0,0
user8552@businessmail.biz,tempmail.net,0.13,0.1,0,1,1,0,0,0
user8553@mail.ru,yahoo.com,0.39,0.08,0,1,1,0,0,0
user8554@yahoo.com,yahoo.com,0.4,0.02,0,5,1,0,0,0
user8555@protonmail.com,protonmail.com,0.21,0.01,0,2,0,0,0,0
user8556@businessmail.biz,tempmail.net,0.29,0.15,0,2,0,0,0,0
user8557@yahoo.com,businessmail.biz,0.24,0.0,0,2,0,0,0,0
user8558@mail.ru,protonmail.com,0.48,0.06,0,5,0,0,0,0
user8559@outlook.com,mail.ru,0.43,0.11,0,0,0,0,0,0
user8560@protonmail.com,tempmail.net,0.26,0.03,0,0,0,0,0,0
user8561@mail.ru,mail.ru,0.41,0.01,0,3,0,0,0,0
user8562@outlook.com,mail.ru,0.2,0.03,0,4,1,0,0,0
user8563@mail.ru,tempmail.net,0.16,0.08,0,2,0,0,0,0
user8564@mail.ru,outlook.com,0.25,0.26,0,2,1,0,0,0
user8565@businessmail.biz,tempmail.net,0.57,0.26,0,1,0,0,0,0
user8566@gmail.com,outlook.com,0.11,0.17,0,2,1,0,0,0
user8567@businessmail.biz,gmail.com,0.3,0.09,0,2,1,0,0,0
user8568@mail.ru,businessmail.biz,0.19,0.16,0,2,0,0,0,0
user8569@tempmail.net,yahoo.com,0.39,0.24,0,0,0,0,0,0
user8570@outlook.com,yahoo.com,0.03,0.11,0,3,0,0,0,0
user8571@tempmail.net,tempmail.net,0.15,0.04,1,1,0,0,0,0
user8572@yahoo.com,businessmail.biz,0.27,0.19,0,5,0,1,0,1
user8573@outlook.com,businessmail.biz,0.04,0.1,0,4,0,0,0,0
user8574@businessmail.biz,outlook.com,0.69,0.15,0,4,1,0,0,0
user8575@tempmail.net,yahoo.com,0.5,0.04,1,3,1,0,0,0
user8576@gmail.com,tempmail.net,0.17,0.29,0,1,0,0,0,0
user8577@outlook.com,protonmail.com,0.12,0.1,0,1,0,0,0,0
user8578@protonmail.com,tempmail.net,0.06,0.03,0,2,0,0,0,0
user8579@yahoo.com,outlook.com,0.24,0.18,0,3,1,0,0,0
user8580@outlook.com,businessmail.biz,0.37,0.06,1,5,1,0,0,0
user8581@tempmail.net,outlook.com,0.16,0.18,0,3,0,0,0,0
user8582@businessmail.biz,protonmail.com,0.05,0.05,0,2,1,0,0,0
user8583@mail.ru,tempmail.net,0.27,0.04,1,1,1,1,0,1
user8584@outlook.com,protonmail.com,0.16,0.01,0,3,1,0,0,0
user8585@protonmail.com,outlook.com,0.23,0.0,1,2,0,0,0,0
user8586@protonmail.com,outlook.com,0.22,0.08,0,0,0,0,0,0
user8587@protonmail.com,mail.ru,0.23,0.16,0,2,0,0,0,0
user8588@businessmail.biz,yahoo.com,0.49,0.02,0,3,0,0,0,0
user8589@mail.ru,gmail.com,0.5,0.17,0,3,0,0,0,0
user8590@mail.ru,tempmail.net,0.54,0.09,0,2,0,1,0,1
user8591@yahoo.com,yahoo.com,0.26,0.11,1,1,1,0,0,0
user8592@protonmail.com,outlook.com,0.06,0.01,0,5,0,0,0,1
user8593@gmail.com,businessmail.biz,0.31,0.0,0,5,1,0,0,0
user8594@businessmail.biz,protonmail.com,0.48,0.12,0,0,0,0,0,0
user8595@protonmail.com,tempmail.net,0.36,0.09,0,0,1,0,0,0
user8596@mail.ru,mail.ru,0.31,0.22,0,1,0,0,0,0
user8597@tempmail.net,tempmail.net,0.47,0.09,0,3,1,0,0,0
user8598@protonmail.com,businessmail.biz,0.45,0.18,0,3,0,0,0,0
user8599@tempmail.net,yahoo.com,0.46,0.02,1,1,1,0,0,0
user8600@mail.ru,businessmail.biz,0.27,0.04,1,2,1,0,0,0
user8601@outlook.com,yahoo.com,0.45,0.23,0,1,1,0,0,0
user8602@yahoo.com,tempmail.net,0.13,0.08,0,2,0,1,0,1
user8603@tempmail.net,tempmail.net,0.42,0.63,0,1,1,0,0,0
user8604@protonmail.com,businessmail.biz,0.26,0.11,0,1,1,0,0,0
user8605@businessmail.biz,yahoo.com,0.21,0.06,0,3,0,0,0,0
user8606@gmail.com,yahoo.com,0.18,0.08,0,0,1,0,0,0
user8607@outlook.com,outlook.com,0.09,0.1,0,3,1,0,0,0
user8608@yahoo.com,gmail.com,0.15,0.32,0,3,1,0,0,0
user8609@businessmail.biz,yahoo.com,0.4,0.0,0,2,0,0,0,0
user8610@yahoo.com,protonmail.com,0.5,0.19,0,3,0,0,0,0
user8611@businessmail.biz,tempmail.net,0.17,0.33,0,4,1,0,0,0
user8612@tempmail.net,gmail.com,0.09,0.23,0,3,0,0,0,0
user8613@gmail.com,businessmail.biz,0.35,0.02,0,3,0,0,1,1
user8614@businessmail.biz,yahoo.com,0.27,0.04,0,2,1,0,0,0
user8615@tempmail.net,gmail.com,0.08,0.2,0,0,1,0,0,0
user8616@outlook.com,tempmail.net,0.2,0.12,0,1,0,0,0,0
user8617@tempmail.net,outlook.com,0.51,0.17,0,5,0,0,0,0
user8618@gmail.com,mail.ru,0.16,0.22,0,0,0,0,0,0
user8619@businessmail.biz,mail.ru,0.38,0.13,0,2,0,0,0,0
user8620@protonmail.com,tempmail.net,0.17,0.08,0,3,1,0,0,0
user8621@outlook.com,yahoo.com,0.38,0.28,0,1,0,0,0,0
user8622@tempmail.net,yahoo.com,0.49,0.01,0,1,0,0,0,0
user8623@gmail.com,gmail.com,0.31,0.25,0,2,1,0,0,0
user8624@protonmail.com,tempmail.net,0.07,0.02,0,7,1,0,0,0
user8625@businessmail.biz,outlook.com,0.42,0.07,0,2,1,0,1,1
user8626@mail.ru,gmail.com,0.3,0.12,0,1,0,1,0,1
user8627@businessmail.biz,outlook.com,0.56,0.17,0,1,0,0,0,0
user8628@tempmail.net,outlook.com,0.1,0.27,0,0,1,0,0,0
user8629@tempmail.net,gmail.com,0.24,0.03,0,3,0,0,0,0
user8630@mail.ru,protonmail.com,0.71,0.14,1,2,0,0,0,0
user8631@businessmail.biz,outlook.com,0.15,0.09,0,3,1,0,0,0
user8632@yahoo.com,tempmail.net,0.09,0.03,0,0,0,0,0,0
user8633@yahoo.com,protonmail.com,0.33,0.23,0,2,0,0,0,0
user8634@tempmail.net,businessmail.biz,0.34,0.23,0,2,1,0,0,0
user8635@protonmail.com,mail.ru,0.17,0.1,0,3,0,1,0,1
user8636@yahoo.com,businessmail.biz,0.45,0.09,0,1,0,0,0,0
user8637@mail.ru,businessmail.biz,0.29,0.24,0,3,0,0,0,0
user8638@protonmail.com,yahoo.com,0.33,0.05,0,2,1,1,0,1
user8639@businessmail.biz,mail.ru,0.36,0.13,0,1,0,0,0,0
user8640@outlook.com,yahoo.com,0.35,0.27,0,3,1,0,0,0
user8641@protonmail.com,gmail.com,0.46,0.1,0,1,1,0,0,0
user8642@protonmail.com,gmail.com,0.4,0.07,1,2,1,0,0,0
user8643@gmail.com,protonmail.com,0.06,0.1,0,5,1,1,1,1
user8644@businessmail.biz,mail.ru,0.19,0.02,0,0,1,0,0,0
user8645@outlook.com,businessmail.biz,0.36,0.05,1,2,1,0,0,0
user8646@gmail.com,gmail.com,0.2,0.14,0,1,1,0,0,0
user8647@outlook.com,tempmail.net,0.22,0.03,0,3,0,0,0,0
user8648@gmail.com,protonmail.com,0.42,0.03,0,2,1,0,0,0
user8649@mail.ru,protonmail.com,0.21,0.22,0,2,1,0,0,0
user8650@outlook.com,gmail.com,0.24,0.14,0,1,1,0,0,0
user8651@gmail.com,mail.ru,0.26,0.07,0,1,1,0,0,0
user8652@tempmail.net,protonmail.com,0.35,0.2,0,4,0,1,0,1
user8653@tempmail.net,gmail.com,0.65,0.13,0,1,0,0,0,0
user8654@tempmail.net,yahoo.com,0.29,0.09,0,2,1,1,0,1
user8655@mail.ru,tempmail.net,0.23,0.08,0,5,0,0,0,0
user8656@businessmail.biz,tempmail.net,0.14,0.04,0,2,1,0,0,0
user8657@yahoo.com,tempmail.net,0.34,0.06,0,3,1,1,0,1
user8658@businessmail.biz,tempmail.net,0.17,0.31,0,4,0,0,0,0
user8659@businessmail.biz,yahoo.com,0.19,0.08,0,0,0,0,0,0
user8660@yahoo.com,outlook.com,0.47,0.06,0,4,0,0,0,0
user8661@tempmail.net,businessmail.biz,0.23,0.17,0,4,1,0,0,0
user8662@businessmail.biz,yahoo.com,0.73,0.11,0,1,1,0,0,0
user8663@businessmail.biz,yahoo.com,0.55,0.06,1,3,0,0,0,0
user8664@mail.ru,gmail.com,0.18,0.05,0,2,1,0,0,0
user8665@tempmail.net,outlook.com,0.48,0.0,0,2,1,0,0,0
user8666@yahoo.com,mail.ru,0.22,0.0,0,3,0,1,0,1
user8667@businessmail.biz,businessmail.biz,0.1,0.05,0,4,0,0,0,0
user8668@mail.ru,protonmail.com,0.24,0.04,0,0,1,0,0,0
user8669@businessmail.biz,tempmail.net,0.48,0.03,0,1,0,0,0,0
user8670@mail.ru,protonmail.com,0.17,0.18,0,2,0,0,0,0
user8671@mail.ru,businessmail.biz,0.22,0.21,0,2,1,1,0,1
user8672@mail.ru,businessmail.biz,0.27,0.03,0,0,0,1,0,1
user8673@mail.ru,mail.ru,0.38,0.05,0,2,0,0,0,0
user8674@yahoo.com,protonmail.com,0.09,0.38,0,0,0,0,1,1
user8675@gmail.com,tempmail.net,0.46,0.05,0,2,1,1,0,1
user8676@outlook.com,gmail.com,0.16,0.11,0,4,1,0,0,0
user8677@businessmail.biz,gmail.com,0.53,0.2,0,3,0,0,0,0
user8678@outlook.com,mail.ru,0.38,0.11,0,3,1,0,0,0
user8679@protonmail.com,yahoo.com,0.52,0.06,0,1,0,0,0,0
user8680@mail.ru,businessmail.biz,0.18,0.27,0,3,1,0,0,0
user8681@mail.ru,protonmail.com,0.22,0.02,0,3,0,0,0,0
user8682@yahoo.com,gmail.com,0.35,0.05,1,3,1,0,0,0
user8683@mail.ru,yahoo.com,0.45,0.21,0,2,1,0,0,0
user8684@gmail.com,mail.ru,0.26,0.06,0,4,1,0,0,0
user8685@outlook.com,yahoo.com,0.51,0.1,0,2,1,0,0,0
user8686@businessmail.biz,outlook.com,0.13,0.17,0,2,0,0,0,0
user8687@yahoo.com,tempmail.net,0.23,0.03,0,2,1,0,0,0
user8688@gmail.com,gmail.com,0.33,0.05,0,4,1,0,1,1
user8689@businessmail.biz,tempmail.net,0.22,0.04,0,3,0,0,0,0
user8690@protonmail.com,yahoo.com,0.05,0.09,0,0,1,0,0,0
user8691@tempmail.net,yahoo.com,0.17,0.13,1,1,0,0,0,0
user8692@outlook.com,gmail.com,0.18,0.43,0,0,1,0,0,0
user8693@mail.ru,tempmail.net,0.27,0.13,0,0,0,0,0,0
user8694@mail.ru,businessmail.biz,0.24,0.01,0,2,0,0,0,0
user8695@outlook.com,protonmail.com,0.26,0.16,1,3,0,0,0,0
user8696@mail.ru,mail.ru,0.16,0.12,1,3,1,0,0,0
user8697@yahoo.com,yahoo.com,0.36,0.02,0,2,1,0,0,0
user8698@protonmail.com,businessmail.biz,0.12,0.17,0,2,1,0,0,0
user8699@outlook.com,tempmail.net,0.39,0.03,0,3,1,0,0,0
user8700@mail.ru,businessmail.biz,0.61,0.23,0,4,0,0,0,0
user8701@tempmail.net,yahoo.com,0.48,0.08,0,4,0,0,0,0
user8702@tempmail.net,protonmail.com,0.13,0.35,0,2,0,0,0,0
user8703@outlook.com,mail.ru,0.27,0.08,0,1,1,1,0,1
user8704@mail.ru,protonmail.com,0.44,0.19,0,1,1,0,0,0
user8705@mail.ru,gmail.com,0.26,0.51,0,1,0,0,0,0
user8706@yahoo.com,protonmail.com,0.55,0.21,0,1,1,1,0,1
user8707@mail.ru,tempmail.net,0.26,0.37,1,0,0,0,0,0
user8708@yahoo.com,yahoo.com,0.4,0.2,0,1,0,1,0,1
user8709@protonmail.com,tempmail.net,0.21,0.02,0,0,0,0,0,0
user8710@outlook.com,protonmail.com,0.35,0.07,0,2,0,1,0,1
user8711@tempmail.net,yahoo.com,0.21,0.06,0,2,0,0,0,0
user8712@gmail.com,gmail.com,0.2,0.41,1,3,0,0,0,0
user8713@tempmail.net,protonmail.com,0.47,0.04,0,2,0,0,0,0
user8714@yahoo.com,gmail.com,0.03,0.04,0,3,0,0,0,0
user8715@gmail.com,gmail.com,0.06,0.03,0,0,1,0,0,0
user8716@mail.ru,yahoo.com,0.09,0.03,1,1,0,0,0,0
user8717@mail.ru,businessmail.biz,0.55,0.06,0,1,1,0,0,0
user8718@mail.ru,tempmail.net,0.13,0.18,0,1,1,0,0,0
user8719@mail.ru,mail.ru,0.78,0.14,1,3,0,0,0,0
user8720@tempmail.net,businessmail.biz,0.07,0.05,0,2,1,1,0,1
user8721@protonmail.com,yahoo.com,0.05,0.07,0,0,1,0,0,0
user8722@businessmail.biz,businessmail.biz,0.18,0.08,0,3,0,1,0,1
user8723@tempmail.net,mail.ru,0.25,0.03,0,3,1,0,1,1
user8724@yahoo.com,protonmail.com,0.36,0.21,1,0,0,0,0,0
user8725@yahoo.com,businessmail.biz,0.17,0.09,0,2,0,0,0,0
user8726@mail.ru,outlook.com,0.56,0.32,0,1,0,0,0,0
user8727@protonmail.com,outlook.com,0.45,0.29,0,3,0,0,0,0
user8728@yahoo.com,mail.ru,0.21,0.15,1,4,1,0,0,0
user8729@protonmail.com,gmail.com,0.42,0.01,1,1,0,0,0,0
user8730@gmail.com,outlook.com,0.22,0.12,0,4,0,0,0,0
user8731@gmail.com,gmail.com,0.17,0.23,0,1,1,0,0,0
user8732@tempmail.net,yahoo.com,0.41,0.03,0,2,0,0,0,0
user8733@tempmail.net,yahoo.com,0.2,0.08,0,4,1,0,0,0
user8734@businessmail.biz,businessmail.biz,0.37,0.08,0,3,1,0,0,0
user8735@outlook.com,businessmail.biz,0.25,0.1,0,4,0,0,0,0
user8736@mail.ru,mail.ru,0.46,0.01,0,3,1,0,0,0
user8737@businessmail.biz,businessmail.biz,0.33,0.01,1,0,1,1,0,1
user8738@tempmail.net,outlook.com,0.39,0.04,1,3,1,0,0,0
user8739@yahoo.com,mail.ru,0.24,0.13,1,1,0,0,0,0
user8740@yahoo.com,businessmail.biz,0.51,0.03,0,2,1,0,0,0
user8741@businessmail.biz,yahoo.com,0.16,0.18,0,1,1,0,0,0
user8742@businessmail.biz,outlook.com,0.4,0.01,0,2,1,0,0,0
user8743@businessmail.biz,mail.ru,0.07,0.08,0,0,0,0,0,0
user8744@outlook.com,mail.ru,0.36,0.04,0,1,1,0,0,0
user8745@mail.ru,protonmail.com,0.36,0.26,0,2,0,0,0,0
user8746@businessmail.biz,businessmail.biz,0.6,0.04,0,2,1,0,0,0
user8747@outlook.com,gmail.com,0.4,0.14,0,3,0,1,0,1
user8748@businessmail.biz,mail.ru,0.12,0.06,0,3,1,0,0,0
user8749@gmail.com,outlook.com,0.28,0.11,0,1,0,0,0,0
user8750@yahoo.com,yahoo.com,0.18,0.31,0,4,1,0,0,0
user8751@protonmail.com,protonmail.com,0.15,0.0,0,3,0,0,0,0
user8752@outlook.com,businessmail.biz,0.25,0.02,0,1,1,0,0,0
user8753@gmail.com,gmail.com,0.02,0.3,0,1,0,0,0,0
user8754@businessmail.biz,outlook.com,0.6,0.34,0,3,0,0,0,0
user8755@businessmail.biz,gmail.com,0.33,0.09,1,1,0,0,0,0
user8756@tempmail.net,tempmail.net,0.12,0.0,0,3,1,0,0,0
user8757@businessmail.biz,yahoo.com,0.18,0.26,0,2,1,1,0,1
user8758@mail.ru,protonmail.com,0.26,0.02,0,1,0,0,0,0
user8759@gmail.com,outlook.com,0.15,0.04,0,5,1,0,0,0
user8760@mail.ru,mail.ru,0.17,0.05,0,2,1,0,0,0
user8761@businessmail.biz,businessmail.biz,0.28,0.07,0,4,0,0,0,0
user8762@gmail.com,tempmail.net,0.52,0.04,0,1,1,0,1,1
user8763@yahoo.com,mail.ru,0.47,0.05,1,0,1,0,0,0
user8764@outlook.com,outlook.com,0.4,0.01,0,2,0,0,0,0
user8765@tempmail.net,gmail.com,0.12,0.0,0,2,0,0,0,0
user8766@protonmail.com,protonmail.com,0.18,0.02,0,2,1,0,0,0
user8767@gmail.com,outlook.com,0.37,0.08,1,6,1,0,0,1
user8768@outlook.com,gmail.com,0.16,0.09,0,1,1,0,0,0
user8769@businessmail.biz,tempmail.net,0.33,0.1,0,0,0,0,0,0
user8770@gmail.com,outlook.com,0.04,0.02,0,1,1,0,0,0
user8771@outlook.com,businessmail.biz,0.34,0.21,0,2,1,0,0,0
user8772@gmail.com,mail.ru,0.61,0.11,0,0,0,0,0,0
user8773@outlook.com,yahoo.com,0.51,0.1,0,4,0,1,0,1
user8774@mail.ru,tempmail.net,0.5,0.06,1,0,0,0,0,0
user8775@protonmail.com,businessmail.biz,0.4,0.25,0,3,1,0,0,0
user8776@protonmail.com,protonmail.com,0.31,0.02,0,3,0,0,0,0
user8777@outlook.com,gmail.com,0.6,0.02,0,5,0,0,0,0
user8778@gmail.com,tempmail.net,0.17,0.03,0,5,1,0,0,0
user8779@mail.ru,mail.ru,0.39,0.02,0,0,0,0,0,0
user8780@businessmail.biz,yahoo.com,0.44,0.21,0,4,0,0,0,0
user8781@yahoo.com,protonmail.com,0.17,0.13,0,3,0,0,0,0
user8782@outlook.com,businessmail.biz,0.26,0.02,0,2,1,0,0,0
user8783@gmail.com,mail.ru,0.26,0.15,1,1,1,0,0,0
user8784@yahoo.com,yahoo.com,0.48,0.23,0,1,0,0,0,0
user8785@yahoo.com,yahoo.com,0.25,0.05,0,0,0,0,0,0
user8786@outlook.com,yahoo.com,0.2,0.02,0,0,1,0,0,0
user8787@businessmail.biz,outlook.com,0.48,0.02,0,4,0,0,0,0
user8788@yahoo.com,protonmail.com,0.61,0.01,0,2,0,0,0,0
user8789@gmail.com,tempmail.net,0.57,0.46,0,2,0,0,0,0
user8790@outlook.com,gmail.com,0.08,0.21,0,0,0,0,0,0
user8791@outlook.com,yahoo.com,0.44,0.01,1,2,1,1,0,1
user8792@outlook.com,tempmail.net,0.08,0.19,0,2,0,0,0,0
user8793@gmail.com,gmail.com,0.49,0.0,0,1,1,0,0,0
user8794@yahoo.com,outlook.com,0.55,0.43,0,1,1,0,0,0
user8795@businessmail.biz,businessmail.biz,0.28,0.25,1,3,0,0,0,0
user8796@mail.ru,yahoo.com,0.11,0.24,0,3,1,0,0,0
user8797@tempmail.net,businessmail.biz,0.44,0.04,0,0,1,0,1,1
user8798@businessmail.biz,outlook.com,0.07,0.15,1,4,1,1,0,1
user8799@mail.ru,yahoo.com,0.09,0.01,0,1,0,0,0,1
user8800@mail.ru,businessmail.biz,0.51,0.23,1,1,1,1,0,1
user8801@yahoo.com,protonmail.com,0.11,0.13,0,2,1,0,0,0
user8802@gmail.com,outlook.com,0.65,0.14,0,2,0,0,0,0
user8803@mail.ru,gmail.com,0.51,0.11,0,2,0,0,0,0
user8804@businessmail.biz,outlook.com,0.2,0.06,1,1,1,0,0,0
user8805@gmail.com,protonmail.com,0.07,0.22,0,2,1,0,0,0
user8806@businessmail.biz,outlook.com,0.12,0.09,0,0,0,0,0,0
user8807@protonmail.com,businessmail.biz,0.48,0.11,0,1,0,0,0,0
user8808@protonmail.com,yahoo.com,0.75,0.08,0,2,1,0,0,0
user8809@gmail.com,tempmail.net,0.19,0.25,0,4,0,1,0,1
user8810@protonmail.com,yahoo.com,0.56,0.02,1,3,1,0,0,0
user8811@yahoo.com,protonmail.com,0.35,0.18,0,1,1,0,0,0
user8812@yahoo.com,tempmail.net,0.3,0.03,0,2,1,0,0,0
user8813@mail.ru,outlook.com,0.36,0.02,0,1,1,0,0,0
user8814@businessmail.biz,mail.ru,0.35,0.12,0,2,0,0,0,0
user8815@mail.ru,yahoo.com,0.12,0.26,0,1,0,0,0,0
user8816@tempmail.net,mail.ru,0.38,0.0,0,4,0,0,0,0
user8817@tempmail.net,mail.ru,0.42,0.02,1,4,0,0,0,0
user8818@gmail.com,tempmail.net,0.14,0.25,0,1,1,0,0,0
user8819@tempmail.net,mail.ru,0.55,0.02,0,2,0,0,0,0
user8820@yahoo.com,protonmail.com,0.27,0.02,0,3,1,0,0,0
user8821@protonmail.com,tempmail.net,0.05,0.07,0,3,1,0,0,0
user8822@yahoo.com,businessmail.biz,0.12,0.25,0,1,1,1,0,1
user8823@tempmail.net,protonmail.com,0.11,0.12,0,2,1,0,0,0
user8824@yahoo.com,gmail.com,0.19,0.04,0,0,1,0,0,0
user8825@yahoo.com,mail.ru,0.47,0.05,0,3,1,1,0,1
user8826@gmail.com,outlook.com,0.4,0.1,0,2,0,0,0,0
user8827@mail.ru,gmail.com,0.07,0.03,0,7,1,0,0,0
user8828@tempmail.net,gmail.com,0.1,0.2,0,2,1,0,0,0
user8829@protonmail.com,protonmail.com,0.73,0.01,0,1,1,0,0,0
user8830@mail.ru,mail.ru,0.04,0.14,0,1,1,0,0,0
user8831@tempmail.net,tempmail.net,0.32,0.22,0,0,1,0,0,0
user8832@businessmail.biz,outlook.com,0.04,0.01,0,0,1,0,0,1
user8833@yahoo.com,outlook.com,0.11,0.06,0,1,0,0,0,0
user8834@tempmail.net,gmail.com,0.59,0.02,0,2,1,0,0,0
user8835@outlook.com,gmail.com,0.29,0.08,0,0,1,0,0,0
user8836@yahoo.com,gmail.com,0.04,0.02,0,2,1,0,0,0
user8837@outlook.com,gmail.com,0.14,0.25,0,5,0,0,0,0
user8838@gmail.com,outlook.com,0.09,0.36,0,1,1,0,0,0
user8839@tempmail.net,businessmail.biz,0.49,0.24,0,2,0,0,0,0
user8840@gmail.com,outlook.com,0.19,0.18,0,1,0,0,0,0
user8841@gmail.com,tempmail.net,0.27,0.13,0,0,1,0,0,0
